"Object","Close-Approach (CA) Date","CA Distance Nominal (LD | au)","CA Distance Minimum (LD | au)","V relative (km/s)","V infinity (km/s)","H (mag)","Estimated Diameter",""
"(2019 SU10)","2019-Sep-26 02:35 ± < 00:01","1.88 | 0.00482","1.86 | 0.00479","12.71","12.67","27.2","9.7 m -   22 m","bK19S10U"
"(2019 QY3)","2019-Sep-26 07:36 ± < 00:01","13.88 | 0.03566","13.87 | 0.03563","8.37","8.36","24.5","33 m -   75 m","bK19Q03Y"
"(2019 SW5)","2019-Sep-26 07:54 ± < 00:01","1.92 | 0.00493","1.92 | 0.00493","14.60","14.56","25.1","25 m -   57 m","bK19S05W"
"(2019 TF1)","2019-Sep-26 08:06 ±    00:01","7.97 | 0.02048","7.90 | 0.02031","9.48","9.47","27.4","8.8 m -   20 m","bK19T01F"
"(2019 SP2)","2019-Sep-26 13:38 ± < 00:01","5.66 | 0.01455","5.65 | 0.01451","9.39","9.37","23.9","44 m -   99 m","bK19S02P"
"(2017 KP27)","2019-Sep-26 19:36 ± < 00:01","4.22 | 0.01084","4.22 | 0.01084","4.71","4.65","25.8","18 m -   41 m","bK17K27P"
"(2019 SU6)","2019-Sep-26 21:27 ±    00:01","2.89 | 0.00741","2.88 | 0.00740","15.03","15.01","26.4","14 m -   31 m","bK19S06U"
"(2019 SO8)","2019-Sep-27 01:39 ± < 00:01","7.67 | 0.01971","7.64 | 0.01963","9.47","9.46","26.7","12 m -   27 m","bK19S08O"
"(2019 SC6)","2019-Sep-27 03:42 ±    00:02","1.38 | 0.00356","1.38 | 0.00354","16.53","16.48","27.8","7.3 m -   16 m","bK19S06C"
"(2019 TB)","2019-Sep-27 03:52 ± < 00:01","6.11 | 0.01570","6.11 | 0.01569","5.85","5.82","27.3","9.2 m -   21 m","bK19T00B"
"(2006 QV89)","2019-Sep-27 03:54 ± < 00:01","18.02 | 0.04631","18.02 | 0.04631","4.13","4.11","25.5","21 m -   47 m","bK06Q89V"
"(2019 ST8)","2019-Sep-27 15:10 ± < 00:01","7.31 | 0.01878","7.28 | 0.01869","17.02","17.01","25.4","22 m -   49 m","bK19S08T"
"(2019 VX5)","2019-Sep-27 15:14 ± < 00:01","14.93 | 0.03836","14.93 | 0.03836","7.29","7.28","23.4","56 m -  120 m","bK19V05X"
"(2019 SB9)","2019-Sep-27 18:09 ±    00:08","2.54 | 0.00654","2.53 | 0.00650","10.27","10.23","28.1","6.4 m -   14 m","bK19S09B"
"(2019 SX8)","2019-Sep-28 07:50 ± < 00:01","0.99 | 0.00255","0.99 | 0.00254","8.38","8.25","28.9","4.4 m -  9.9 m","bK19S08X"
"(2019 SF9)","2019-Sep-28 15:04 ± < 00:01","2.04 | 0.00523","2.03 | 0.00522","14.33","14.29","24.4","35 m -   78 m","bK19S09F"
"(2019 TE)","2019-Sep-28 20:31 ±    01:31","0.93 | 0.00238","0.88 | 0.00227","19.63","19.57","28.0","6.7 m -   15 m","bK19T00E"
"(2019 UH6)","2019-Sep-29 03:14 ±    00:02","10.59 | 0.02721","10.57 | 0.02716","6.89","6.88","24.7","31 m -   68 m","bK19U06H"
"(2019 TA)","2019-Sep-29 06:51 ± < 00:01","1.17 | 0.00300","1.16 | 0.00299","6.25","6.11","29.4","3.5 m -  7.8 m","bK19T00A"
"(2019 SE5)","2019-Sep-29 07:40 ± < 00:01","5.65 | 0.01452","5.64 | 0.01449","6.64","6.62","26.7","12 m -   27 m","bK19S05E"
"(2019 SO1)","2019-Sep-29 09:19 ±    00:09","11.29 | 0.02901","11.20 | 0.02878","7.49","7.48","26.8","12 m -   26 m","bK19S01O"
"(2019 SA5)","2019-Sep-29 15:21 ± < 00:01","19.15 | 0.04922","19.06 | 0.04897","7.81","7.80","25.8","18 m -   41 m","bK19S05A"
"(2019 TY1)","2019-Sep-29 15:48 ±    00:04","18.51 | 0.04755","18.36 | 0.04719","6.26","6.25","26.1","16 m -   36 m","bK19T01Y"
"(2019 TD)","2019-Sep-29 18:49 ±    00:01","0.34 | 0.00087","0.34 | 0.00087","10.10","9.79","29.2","3.8 m -  8.6 m","bK19T00D"
"(2019 TF)","2019-Sep-29 21:19 ±    00:56","17.91 | 0.04602","17.55 | 0.04509","10.03","10.02","27.6","8.0 m -   18 m","bK19T00F"
"(2019 SN4)","2019-Sep-29 21:44 ±    00:01","6.52 | 0.01675","6.48 | 0.01666","19.59","19.58","24.4","35 m -   78 m","bK19S04N"
"(2019 TC)","2019-Sep-29 22:39 ± < 00:01","14.41 | 0.03703","14.32 | 0.03679","12.30","12.30","26.4","14 m -   31 m","bK19T00C"
"(2019 SH3)","2019-Sep-30 01:37 ± < 00:01","3.13 | 0.00803","3.13 | 0.00803","14.15","14.13","25.6","20 m -   45 m","bK19S03H"
"(2019 SN3)","2019-Sep-30 11:45 ± < 00:01","2.20 | 0.00565","2.20 | 0.00565","7.69","7.62","26.5","13 m -   30 m","bK19S03N"
"(2019 TU5)","2019-Sep-30 14:04 ±    00:02","17.05 | 0.04380","16.78 | 0.04311","20.47","20.47","24.6","32 m -   71 m","bK19T05U"
"(2019 SP)","2019-Sep-30 17:41 ± < 00:01","6.61 | 0.01698","6.61 | 0.01698","15.06","15.05","24.5","33 m -   75 m","bK19S00P"
"(2019 TC2)","2019-Sep-30 22:03 ±    00:02","4.35 | 0.01117","4.33 | 0.01112","11.48","11.46","27.9","7.0 m -   16 m","bK19T02C"
"(2019 TR)","2019-Oct-01 10:36 ±    00:01","15.63 | 0.04017","15.57 | 0.04000","8.14","8.13","25.6","20 m -   45 m","bK19T00R"
"(2019 SJ9)","2019-Oct-01 12:22 ± < 00:01","7.77 | 0.01997","7.75 | 0.01990","8.39","8.37","27.1","10 m -   23 m","bK19S09J"
"(2019 SM8)","2019-Oct-01 13:56 ± < 00:01","0.41 | 0.00106","0.41 | 0.00106","14.22","14.05","29.2","3.8 m -  8.6 m","bK19S08M"
"(2019 TP3)","2019-Oct-01 15:03 ±    00:33","4.77 | 0.01226","4.73 | 0.01215","8.93","8.91","26.4","14 m -   31 m","bK19T03P"
"(2019 SE8)","2019-Oct-01 15:12 ± < 00:01","2.82 | 0.00725","2.82 | 0.00725","22.86","22.84","26.9","11 m -   25 m","bK19S08E"
"(2019 SE9)","2019-Oct-01 21:59 ± < 00:01","14.07 | 0.03615","14.07 | 0.03615","4.05","4.03","25.1","25 m -   57 m","bK19S09E"
"(2018 FK5)","2019-Oct-01 22:56 ±    02:00","13.25 | 0.03405","12.72 | 0.03270","10.48","10.47","28.3","5.8 m -   13 m","bK18F05K"
"(2019 SD8)","2019-Oct-02 02:29 ± < 00:01","1.38 | 0.00356","1.38 | 0.00356","10.90","10.83","27.3","9.2 m -   21 m","bK19S08D"
"(2019 SX3)","2019-Oct-02 06:00 ± < 00:01","8.63 | 0.02218","8.63 | 0.02218","8.73","8.72","25.4","22 m -   49 m","bK19S03X"
"(2019 TT2)","2019-Oct-02 06:16 ± < 00:01","6.06 | 0.01557","6.05 | 0.01553","9.08","9.06","26.8","12 m -   26 m","bK19T02T"
"(2019 SA6)","2019-Oct-02 15:35 ±    00:01","11.73 | 0.03014","11.62 | 0.02987","16.58","16.57","25.4","22 m -   49 m","bK19S06A"
"(2019 TW)","2019-Oct-02 16:41 ± < 00:01","4.50 | 0.01157","4.50 | 0.01156","3.69","3.62","27.7","7.7 m -   17 m","bK19T00W"
"(2019 TQ)","2019-Oct-02 20:38 ± < 00:01","8.44 | 0.02170","8.42 | 0.02163","21.96","21.96","24.7","31 m -   68 m","bK19T00Q"
"(2018 LG4)","2019-Oct-02 21:49 ±    00:41","13.74 | 0.03531","13.51 | 0.03471","8.09","8.08","27.0","11 m -   24 m","bK18L04G"
"(2019 SL8)","2019-Oct-03 02:40 ± < 00:01","7.86 | 0.02020","7.81 | 0.02007","13.26","13.25","25.9","18 m -   39 m","bK19S08L"
"(2019 SP3)","2019-Oct-03 06:33 ± < 00:01","0.97 | 0.00249","0.97 | 0.00248","8.66","8.53","26.2","15 m -   34 m","bK19S03P"
"(2019 SH9)","2019-Oct-03 07:39 ±    00:43","4.54 | 0.01167","3.85 | 0.00988","14.88","14.87","27.8","7.3 m -   16 m","bK19S09H"
"(2019 TK)","2019-Oct-03 14:58 ± < 00:01","1.22 | 0.00312","1.21 | 0.00312","13.94","13.88","28.1","6.4 m -   14 m","bK19T00K"
"(2014 VA)","2019-Oct-04 19:40 ± < 00:01","17.51 | 0.04500","17.51 | 0.04500","6.18","6.17","24.4","35 m -   78 m","bK14V00A"
"(2019 TO6)","2019-Oct-04 22:53 ± < 00:01","4.07 | 0.01045","4.03 | 0.01037","5.79","5.74","28.7","4.8 m -   11 m","bK19T06O"
"(2019 TX)","2019-Oct-04 23:37 ± < 00:01","1.25 | 0.00320","1.24 | 0.00320","7.25","7.13","28.7","4.8 m -   11 m","bK19T00X"
"(2019 TV)","2019-Oct-05 06:56 ± < 00:01","4.11 | 0.01057","4.10 | 0.01055","9.10","9.08","28.1","6.4 m -   14 m","bK19T00V"
"(2017 TJ4)","2019-Oct-05 11:46 ±    08:10","13.42 | 0.03447","11.41 | 0.02932","8.88","8.87","25.2","24 m -   54 m","bK17T04J"
"(2019 TE3)","2019-Oct-05 18:41 ± < 00:01","12.12 | 0.03113","12.08 | 0.03104","11.84","11.83","25.5","21 m -   47 m","bK19T03E"
"(2019 TN5)","2019-Oct-05 22:38 ± < 00:01","0.32 | 0.00083","0.32 | 0.00083","12.72","12.47","28.3","5.8 m -   13 m","bK19T05N"
"(2019 TF3)","2019-Oct-06 11:10 ± < 00:01","3.67 | 0.00943","3.66 | 0.00941","5.11","5.05","28.0","6.7 m -   15 m","bK19T03F"
"(2019 UX)","2019-Oct-06 17:35 ±    01:31","7.49 | 0.01924","7.35 | 0.01889","8.60","8.59","26.1","16 m -   36 m","bK19U00X"
"(2019 SZ4)","2019-Oct-06 22:52 ±    00:04","18.64 | 0.04790","18.23 | 0.04685","6.49","6.48","25.6","20 m -   45 m","bK19S04Z"
"(2019 TH)","2019-Oct-06 23:47 ± < 00:01","14.62 | 0.03756","14.50 | 0.03725","11.48","11.47","25.7","19 m -   43 m","bK19T00H"
"(2019 TL3)","2019-Oct-07 09:25 ± < 00:01","9.37 | 0.02406","9.35 | 0.02402","13.71","13.70","24.9","28 m -   62 m","bK19T03L"
"(2019 TS7)","2019-Oct-07 20:00 ±    00:06","16.93 | 0.04350","16.80 | 0.04317","15.88","15.87","25.2","24 m -   54 m","bK19T07S"
"(2019 TJ5)","2019-Oct-08 00:59 ± < 00:01","2.48 | 0.00637","2.48 | 0.00637","12.50","12.47","26.7","12 m -   27 m","bK19T05J"
"(2019 TU)","2019-Oct-08 06:27 ± < 00:01","4.38 | 0.01126","4.37 | 0.01123","9.79","9.77","26.0","17 m -   38 m","bK19T00U"
"(2019 TW1)","2019-Oct-08 07:09 ±    00:09","1.47 | 0.00378","1.47 | 0.00377","11.70","11.64","27.8","7.3 m -   16 m","bK19T01W"
"(2019 TM3)","2019-Oct-08 08:22 ± < 00:01","1.25 | 0.00320","1.24 | 0.00320","9.93","9.85","27.6","8.0 m -   18 m","bK19T03M"
"(2019 RK)","2019-Oct-08 11:25 ± < 00:01","16.65 | 0.04277","16.64 | 0.04276","3.05","3.03","25.3","23 m -   52 m","bK19R00K"
"(2019 TC1)","2019-Oct-08 11:40 ±    00:50","3.49 | 0.00896","3.44 | 0.00885","13.11","13.09","27.4","8.8 m -   20 m","bK19T01C"
"(2019 SB6)","2019-Oct-08 12:03 ±    00:03","7.75 | 0.01992","7.66 | 0.01969","7.84","7.82","26.8","12 m -   26 m","bK19S06B"
"(2019 TM)","2019-Oct-08 12:03 ± < 00:01","9.40 | 0.02414","9.39 | 0.02413","12.94","12.93","25.0","27 m -   59 m","bK19T00M"
"(2019 TS)","2019-Oct-08 14:36 ± < 00:01","8.41 | 0.02160","8.39 | 0.02157","7.77","7.75","25.6","20 m -   45 m","bK19T00S"
"(2019 TV1)","2019-Oct-09 01:37 ± < 00:01","16.93 | 0.04351","16.82 | 0.04322","8.95","8.95","26.0","17 m -   38 m","bK19T01V"
"(2019 UF7)","2019-Oct-09 06:33 ±    00:03","16.15 | 0.04149","16.06 | 0.04128","7.95","7.94","24.5","33 m -   75 m","bK19U07F"
"(2019 TZ)","2019-Oct-09 10:17 ± < 00:01","8.02 | 0.02061","7.94 | 0.02040","11.64","11.63","26.6","13 m -   28 m","bK19T00Z"
"(2019 SL7)","2019-Oct-09 14:28 ± < 00:01","1.41 | 0.00363","1.41 | 0.00363","17.06","17.02","25.7","19 m -   43 m","bK19S07L"
"(2019 UX3)","2019-Oct-10 02:09 ±    00:04","16.14 | 0.04146","15.90 | 0.04085","7.84","7.83","26.8","12 m -   26 m","bK19U03X"
"(2019 UA3)","2019-Oct-10 02:55 ±    00:05","1.73 | 0.00445","1.73 | 0.00444","10.44","10.38","26.1","16 m -   36 m","bK19U03A"
"(2019 US)","2019-Oct-10 18:36 ±    00:03","4.38 | 0.01125","4.35 | 0.01118","7.35","7.32","26.6","13 m -   28 m","bK19U00S"
"(2019 UK4)","2019-Oct-10 19:00 ±    02:10","18.08 | 0.04646","17.68 | 0.04544","5.05","5.04","27.1","10 m -   23 m","bK19U04K"
"(2019 SX5)","2019-Oct-10 23:07 ± < 00:01","17.64 | 0.04533","17.64 | 0.04532","21.84","21.84","23.1","64 m -  140 m","bK19S05X"
"(2019 TZ6)","2019-Oct-11 19:13 ± < 00:01","1.43 | 0.00367","1.43 | 0.00367","11.71","11.65","27.7","7.7 m -   17 m","bK19T06Z"
"(2019 TN1)","2019-Oct-12 15:43 ±    00:01","12.81 | 0.03292","12.73 | 0.03270","8.53","8.52","26.7","12 m -   27 m","bK19T01N"
"(2019 UQ4)","2019-Oct-12 21:27 ±    00:02","9.62 | 0.02471","9.57 | 0.02460","3.27","3.24","28.0","6.7 m -   15 m","bK19U04Q"
"(2019 SK8)","2019-Oct-12 21:32 ± < 00:01","10.46 | 0.02689","10.44 | 0.02683","8.44","8.42","26.1","16 m -   36 m","bK19S08K"
"(2019 SV9)","2019-Oct-12 21:49 ± < 00:01","8.56 | 0.02199","8.52 | 0.02189","13.51","13.50","25.4","22 m -   49 m","bK19S09V"
"(2019 SE2)","2019-Oct-12 22:19 ± < 00:01","19.17 | 0.04925","19.07 | 0.04901","10.21","10.20","24.1","40 m -   90 m","bK19S02E"
"(2019 TQ3)","2019-Oct-13 00:41 ± < 00:01","10.32 | 0.02651","10.20 | 0.02621","18.17","18.17","25.9","18 m -   39 m","bK19T03Q"
"(2019 TB7)","2019-Oct-13 01:35 ± < 00:01","5.95 | 0.01529","5.94 | 0.01527","5.56","5.53","26.8","12 m -   26 m","bK19T07B"
"(2019 TH2)","2019-Oct-13 06:03 ± < 00:01","9.26 | 0.02380","9.24 | 0.02374","7.82","7.80","26.5","13 m -   30 m","bK19T02H"
"(2019 UR1)","2019-Oct-13 10:20 ± < 00:01","19.20 | 0.04933","18.97 | 0.04875","8.80","8.79","25.8","18 m -   41 m","bK19U01R"
"(2005 PA17)","2019-Oct-13 10:23 ± < 00:01","18.89 | 0.04853","18.89 | 0.04853","9.01","9.01","24.1","40 m -   90 m","bK05P17A"
"(2019 TT1)","2019-Oct-13 18:24 ± < 00:01","2.90 | 0.00746","2.90 | 0.00745","13.32","13.30","26.1","16 m -   36 m","bK19T01T"
"(2019 UU2)","2019-Oct-13 18:35 ±    00:01","3.57 | 0.00918","3.57 | 0.00917","13.25","13.23","26.6","13 m -   28 m","bK19U02U"
"(2019 UP)","2019-Oct-14 07:17 ± < 00:01","11.48 | 0.02950","11.42 | 0.02936","8.15","8.14","26.1","16 m -   36 m","bK19U00P"
"(2019 UM1)","2019-Oct-14 08:29 ± < 00:01","15.47 | 0.03976","15.31 | 0.03933","8.57","8.56","25.9","18 m -   39 m","bK19U01M"
"(2019 UL1)","2019-Oct-14 09:09 ± < 00:01","16.39 | 0.04212","16.16 | 0.04153","14.31","14.30","25.6","20 m -   45 m","bK19U01L"
"(2019 UQ6)","2019-Oct-14 20:56 ± < 00:01","7.53 | 0.01934","7.46 | 0.01916","10.99","10.98","25.8","18 m -   41 m","bK19U06Q"
"(2019 WS3)","2019-Oct-14 21:43 ±    00:08","10.30 | 0.02648","10.29 | 0.02644","2.21","2.16","26.3","15 m -   33 m","bK19W03S"
"(2019 TA7)","2019-Oct-14 22:52 ± < 00:01","3.91 | 0.01006","3.89 | 0.00999","10.60","10.58","26.3","15 m -   33 m","bK19T07A"
"(2019 UR)","2019-Oct-15 03:26 ± < 00:01","17.92 | 0.04604","17.77 | 0.04567","5.86","5.85","26.6","13 m -   28 m","bK19U00R"
"(2019 UQ8)","2019-Oct-15 08:42 ±    00:05","11.74 | 0.03016","11.67 | 0.02998","8.88","8.87","25.7","19 m -   43 m","bK19U08Q"
"(2019 UV)","2019-Oct-15 08:55 ± < 00:01","12.23 | 0.03142","12.12 | 0.03114","11.89","11.89","26.1","16 m -   36 m","bK19U00V"
"(2019 UA1)","2019-Oct-15 16:43 ± < 00:01","14.50 | 0.03725","14.42 | 0.03705","10.01","10.00","26.1","16 m -   36 m","bK19U01A"
"(2019 UK12)","2019-Oct-15 18:33 ±    00:08","18.17 | 0.04670","18.08 | 0.04647","3.82","3.80","25.8","18 m -   41 m","bK19U12K"
"(2019 UU7)","2019-Oct-16 02:23 ± < 00:01","8.05 | 0.02069","8.02 | 0.02061","7.17","7.16","26.0","17 m -   38 m","bK19U07U"
"(2019 SR8)","2019-Oct-16 03:45 ±    00:12","13.49 | 0.03467","13.28 | 0.03413","9.82","9.82","25.5","21 m -   47 m","bK19S08R"
"(2019 UU)","2019-Oct-16 13:31 ± < 00:01","10.26 | 0.02636","10.19 | 0.02617","9.38","9.37","26.5","13 m -   30 m","bK19U00U"
"(2019 UL)","2019-Oct-16 16:17 ± < 00:01","1.24 | 0.00319","1.24 | 0.00319","4.03","3.82","29.0","4.2 m -  9.4 m","bK19U00L"
"(2019 VM3)","2019-Oct-16 18:10 ±    02:33","12.43 | 0.03194","11.72 | 0.03012","12.59","12.58","25.0","27 m -   59 m","bK19V03M"
"(2019 UZ3)","2019-Oct-17 00:55 ± < 00:01","8.31 | 0.02135","8.25 | 0.02119","8.46","8.44","27.0","11 m -   24 m","bK19U03Z"
"(2019 UM3)","2019-Oct-17 08:38 ±    00:14","13.36 | 0.03434","13.10 | 0.03366","9.06","9.05","26.6","13 m -   28 m","bK19U03M"
"(2019 UB1)","2019-Oct-17 11:42 ± < 00:01","9.91 | 0.02547","9.86 | 0.02532","6.15","6.14","26.2","15 m -   34 m","bK19U01B"
"(2019 UK2)","2019-Oct-17 15:49 ± < 00:01","2.26 | 0.00581","2.24 | 0.00576","7.94","7.88","27.8","7.3 m -   16 m","bK19U02K"
"(2019 TE2)","2019-Oct-18 00:53 ± < 00:01","8.22 | 0.02112","8.19 | 0.02105","10.06","10.04","25.5","21 m -   47 m","bK19T02E"
"(2019 UO2)","2019-Oct-18 01:37 ± < 00:01","11.50 | 0.02954","11.40 | 0.02929","13.11","13.11","25.8","18 m -   41 m","bK19U02O"
"(2019 UU1)","2019-Oct-18 06:23 ± < 00:01","0.59 | 0.00151","0.59 | 0.00151","7.64","7.41","30.4","2.2 m -  4.9 m","bK19U01U"
"(2019 TW6)","2019-Oct-18 06:25 ±    00:03","14.78 | 0.03797","14.68 | 0.03773","5.59","5.57","26.6","13 m -   28 m","bK19T06W"
"(2019 TP5)","2019-Oct-18 07:38 ± < 00:01","8.18 | 0.02102","8.14 | 0.02091","18.56","18.56","25.2","24 m -   54 m","bK19T05P"
"(2019 UG)","2019-Oct-18 09:23 ± < 00:01","0.84 | 0.00215","0.84 | 0.00215","12.10","12.00","28.1","6.4 m -   14 m","bK19U00G"
"(2019 UH9)","2019-Oct-18 11:51 ± < 00:01","11.21 | 0.02881","11.21 | 0.02881","21.64","21.63","25.2","24 m -   54 m","bK19U09H"
"(2019 UB)","2019-Oct-18 12:40 ± < 00:01","12.19 | 0.03132","12.15 | 0.03121","16.53","16.52","23.1","64 m -  140 m","bK19U00B"
"(2019 TA1)","2019-Oct-18 12:53 ± < 00:01","15.36 | 0.03947","15.30 | 0.03932","6.38","6.37","26.0","17 m -   38 m","bK19T01A"
"(2019 TM7)","2019-Oct-18 14:44 ± < 00:01","11.04 | 0.02836","10.99 | 0.02823","24.05","24.05","23.9","44 m -   99 m","bK19T07M"
"(2019 UX1)","2019-Oct-19 02:39 ± < 00:01","4.04 | 0.01039","4.04 | 0.01038","10.69","10.67","24.1","40 m -   90 m","bK19U01X"
"(2019 TK5)","2019-Oct-19 07:25 ± < 00:01","2.49 | 0.00640","2.49 | 0.00640","5.80","5.73","27.4","8.8 m -   20 m","bK19T05K"
"(2019 TG7)","2019-Oct-19 10:40 ±    00:48","16.75 | 0.04304","16.62 | 0.04270","7.57","7.56","26.0","17 m -   38 m","bK19T07G"
"(2019 UB4)","2019-Oct-19 18:17 ± < 00:01","1.39 | 0.00356","1.39 | 0.00356","3.54","3.32","29.2","3.8 m -  8.6 m","bK19U04B"
"(2019 UL3)","2019-Oct-19 22:22 ± < 00:01","0.77 | 0.00199","0.77 | 0.00198","8.95","8.80","28.3","5.8 m -   13 m","bK19U03L"
"(2019 SJ8)","2019-Oct-19 23:44 ± < 00:01","11.54 | 0.02966","11.54 | 0.02965","7.43","7.42","24.5","33 m -   75 m","bK19S08J"
"(2019 UC5)","2019-Oct-20 09:09 ± < 00:01","9.82 | 0.02523","9.77 | 0.02509","6.39","6.37","26.5","13 m -   30 m","bK19U05C"
"(2019 UY6)","2019-Oct-20 12:23 ± < 00:01","7.43 | 0.01910","7.41 | 0.01903","16.41","16.40","26.6","13 m -   28 m","bK19U06Y"
"(2019 UK3)","2019-Oct-20 13:59 ± < 00:01","10.09 | 0.02592","10.04 | 0.02580","5.80","5.79","26.7","12 m -   27 m","bK19U03K"
"(2019 UX2)","2019-Oct-20 16:44 ± < 00:01","16.66 | 0.04281","16.56 | 0.04256","16.96","16.96","25.3","23 m -   52 m","bK19U02X"
"(2019 UG3)","2019-Oct-20 16:45 ± < 00:01","1.79 | 0.00459","1.78 | 0.00459","5.64","5.53","29.2","3.8 m -  8.6 m","bK19U03G"
"(2019 UP8)","2019-Oct-20 21:22 ± < 00:01","3.07 | 0.00790","3.06 | 0.00785","10.17","10.14","27.0","11 m -   24 m","bK19U08P"
"(2019 UJ)","2019-Oct-20 22:28 ±    00:02","7.41 | 0.01904","7.37 | 0.01894","13.22","13.21","26.9","11 m -   25 m","bK19U00J"
"(2019 UK5)","2019-Oct-21 02:46 ± < 00:01","15.70 | 0.04034","15.57 | 0.04001","11.48","11.47","26.2","15 m -   34 m","bK19U05K"
"(2019 UE12)","2019-Oct-21 10:17 ±    00:05","17.64 | 0.04532","17.40 | 0.04471","6.85","6.84","26.4","14 m -   31 m","bK19U12E"
"(2019 UE4)","2019-Oct-21 22:07 ± < 00:01","1.06 | 0.00273","1.06 | 0.00272","11.73","11.65","27.7","7.7 m -   17 m","bK19U04E"
"(2019 UG1)","2019-Oct-22 00:47 ± < 00:01","5.68 | 0.01459","5.66 | 0.01455","8.93","8.91","26.2","15 m -   34 m","bK19U01G"
"(2019 UM2)","2019-Oct-22 06:23 ±    00:28","10.17 | 0.02614","10.12 | 0.02600","3.74","3.71","28.4","5.6 m -   12 m","bK19U02M"
"(2019 UT)","2019-Oct-22 07:28 ±    00:02","2.36 | 0.00606","2.35 | 0.00604","11.23","11.20","28.0","6.7 m -   15 m","bK19U00T"
"(2019 UW8)","2019-Oct-22 16:14 ± < 00:01","2.12 | 0.00544","2.12 | 0.00544","24.44","24.42","25.3","23 m -   52 m","bK19U08W"
"(2019 UF1)","2019-Oct-22 20:44 ± < 00:01","6.46 | 0.01661","6.41 | 0.01647","16.80","16.79","25.8","18 m -   41 m","bK19U01F"
"(2019 UT5)","2019-Oct-22 22:25 ± < 00:01","1.07 | 0.00275","1.07 | 0.00274","14.51","14.44","28.4","5.6 m -   12 m","bK19U05T"
"(2019 UF5)","2019-Oct-22 23:02 ± < 00:01","3.71 | 0.00954","3.71 | 0.00954","12.11","12.09","25.6","20 m -   45 m","bK19U05F"
"(2019 UX6)","2019-Oct-23 03:21 ± < 00:01","9.53 | 0.02448","9.47 | 0.02432","4.51","4.49","26.9","11 m -   25 m","bK19U06X"
"(2019 UJ1)","2019-Oct-23 03:33 ±    00:12","4.52 | 0.01160","4.43 | 0.01139","11.99","11.97","27.7","7.7 m -   17 m","bK19U01J"
"(2019 UN8)","2019-Oct-23 16:36 ± < 00:01","0.94 | 0.00241","0.93 | 0.00240","19.28","19.22","29.7","3.1 m -  6.8 m","bK19U08N"
"(2019 UZ)","2019-Oct-23 20:20 ± < 00:01","5.66 | 0.01455","5.62 | 0.01443","9.62","9.60","27.9","7.0 m -   16 m","bK19U00Z"
"(2019 UH)","2019-Oct-24 00:47 ± < 00:01","4.98 | 0.01279","4.97 | 0.01276","13.21","13.20","25.7","19 m -   43 m","bK19U00H"
"(2019 UW7)","2019-Oct-24 10:29 ± < 00:01","3.32 | 0.00854","3.32 | 0.00852","10.18","10.15","27.3","9.2 m -   21 m","bK19U07W"
"(2019 UD)","2019-Oct-24 13:05 ± < 00:01","8.60 | 0.02209","8.59 | 0.02206","3.12","3.09","27.0","11 m -   24 m","bK19U00D"
"(2019 UD3)","2019-Oct-24 15:33 ± < 00:01","3.94 | 0.01013","3.93 | 0.01010","12.05","12.03","25.8","18 m -   41 m","bK19U03D"
"(2019 UA2)","2019-Oct-25 01:14 ± < 00:01","9.30 | 0.02391","9.24 | 0.02376","8.79","8.77","26.9","11 m -   25 m","bK19U02A"
"(2019 UW6)","2019-Oct-25 08:27 ±    00:02","9.64 | 0.02477","9.60 | 0.02467","11.35","11.34","26.6","13 m -   28 m","bK19U06W"
"(2019 TQ2)","2019-Oct-25 11:00 ± < 00:01","12.74 | 0.03275","12.70 | 0.03264","12.36","12.35","24.8","29 m -   65 m","bK19T02Q"
"(2019 UQ)","2019-Oct-25 11:08 ± < 00:01","4.28 | 0.01100","4.24 | 0.01090","12.95","12.93","26.2","15 m -   34 m","bK19U00Q"
"(2019 UC11)","2019-Oct-25 12:47 ± < 00:01","5.31 | 0.01365","5.28 | 0.01358","18.27","18.26","24.7","31 m -   68 m","bK19U11C"
"(2019 UO8)","2019-Oct-25 13:30 ± < 00:01","0.41 | 0.00105","0.41 | 0.00105","25.24","25.14","29.3","3.7 m -  8.2 m","bK19U08O"
"162082 (1998 HL1)","2019-Oct-25 17:21 ± < 00:01","16.17 | 0.04155","16.17 | 0.04155","11.21","11.21","19.1","400 m -  900 m","a0162082"
"(2019 VY)","2019-Oct-25 18:03 ±    00:05","5.71 | 0.01468","5.60 | 0.01440","9.97","9.95","26.1","16 m -   36 m","bK19V00Y"
"(2017 TG5)","2019-Oct-25 18:12 ±    11:58","14.32 | 0.03679","13.99 | 0.03594","11.87","11.87","25.1","25 m -   57 m","bK17T05G"
"(2019 UT7)","2019-Oct-25 19:36 ± < 00:01","3.42 | 0.00880","3.42 | 0.00880","9.94","9.91","26.8","12 m -   26 m","bK19U07T"
"(2019 UB6)","2019-Oct-25 23:54 ± < 00:01","1.70 | 0.00437","1.70 | 0.00436","8.02","7.94","28.4","5.6 m -   12 m","bK19U06B"
"(2019 VR3)","2019-Oct-26 00:52 ±    01:26","17.06 | 0.04384","16.63 | 0.04274","10.63","10.62","26.5","13 m -   30 m","bK19V03R"
"(2019 UX12)","2019-Oct-26 03:07 ±    00:01","0.99 | 0.00255","0.99 | 0.00254","9.72","9.61","28.7","4.8 m -   11 m","bK19U12X"
